,city,school_name,school_rating,school_address,school_url,school_type,school_grades,school_total_students,school_teacher_ratio,school_district,English,Math,Science,pre_k_school,elementary_school,middle_school,high_school,ratio_bins,lat,lon,altitude,Asian,Black,Filipino,Hispanic,Native American,Pacific Islander,Two or more races,Unspecified,White
472,Whittier,Howard J. Mckibben Elementary School,4,"10550 Mills Avenue, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/2950-Howard-J.-Mckibben-Elementary-School/,Public district,K-6,367.0,23:1,South Whittier Elementary School District,34.0,22.0,12.0,False,True,False,False,21-30,33.937558100000004,-118.03796530269858,0.0,1%,2%,2%,89%,,,<1%,,6%
473,Whittier,Walter F. Dexter Middle School,4,"11532 Floral Drive, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/3009-Walter-F.-Dexter-Middle-School/,Public district,6-8,965.0,28:1,Whittier City Elementary School District,33.0,15.0,12.0,False,False,True,False,21-30,33.991706,-118.0543468,0.0,<1%,1%,1%,87%,,<1%,1%,5%,5%
474,Whittier,Lou Henry Hoover Elementary School,4,"6302 Alta Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/3011-Lou-Henry-Hoover-Elementary-School/,Public district,K-5,401.0,27:1,Whittier City Elementary School District,49.0,26.0,8.0,False,True,False,False,21-30,33.9846949,-118.02942555469645,0.0,,<1%,1%,90%,<1%,,2%,2%,5%
475,Whittier,Lydia Jackson Elementary School,4,"8015 Painter Avenue, Whittier, CA, 90602",https://www.greatschools.org/california/whittier/3012-Lydia-Jackson-Elementary-School/,Public district,K-5,429.0,22:1,Whittier City Elementary School District,29.0,15.0,14.0,False,True,False,False,21-30,33.9677611,-118.03388868192864,0.0,<1%,1%,<1%,88%,<1%,,,5%,6%
476,Whittier,Lake Marie Elementary School,3,"10001 Carmenita Road, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/2947-Lake-Marie-Elementary-School/,Public district,K-6,244.0,21:1,South Whittier Elementary School District,33.0,12.0,20.0,False,True,False,False,21-30,33.943060450000004,-118.04817942695482,0.0,<1%,1%,<1%,95%,<1%,,<1%,2%,2%
477,Whittier,Los Altos Elementary School,3,"12001 Bonavista Lane, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/2949-Los-Altos-Elementary-School/,Public district,K-3,331.0,28:1,South Whittier Elementary School District,29.0,15.0,10.0,False,True,False,False,21-30,33.91990215,-118.0325411235452,0.0,1%,<1%,<1%,97%,,,<1%,,2%
478,Whittier,Richard L. Graves Middle School,3,"10001 Carmenita Rd, Whittier, CA 90605",https://www.greatschools.org/california/whittier/2952-Richard-L.-Graves-Middle-School/,Public district,7-8,678.0,21:1,South Whittier Elementary School District,31.0,13.0,10.0,False,True,False,False,21-30,33.943060450000004,-118.04817942695482,0.0,<1%,<1%,1%,95%,<1%,,,1%,3%
479,Whittier,The Broadoaks Childrens School,Unrated,"PO BOX 634, Whittier, CA, 90608",https://www.greatschools.org/california/whittier/10071-The-Broadoaks-Childrens-School/,Private,PK-8,,Unknown,Private,,,,True,True,True,False,Unknown,,,,,,,,,,,,
480,Whittier,Whittier Christian School - Maybrook,Unrated,"11700 Maybrook Avenue, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/10556-Whittier-Christian-School---Maybrook/,Private,K-6,262.0,Unknown,Private,,,,False,True,True,False,Unknown,33.9272017852349,-117.97831765771812,0.0,,,,,,,,,
481,Whittier,Whittier Christian Schools - Satellite,Unrated,"6548 Newlin Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/10699-Whittier-Christian-Schools---Satellite/,Private,K-12,195.0,Unknown,Private,,,,False,True,True,True,Unknown,33.98222106373024,-118.04075375956111,0.0,,,,,,,,,
482,Whittier,Sierra Vista High (Alternative) School,Unrated,"9401 Painter Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/10972-Sierra-Vista-High-Alternative-School/,Public district,9-12,236.0,21:1,Whittier Union High School District,36.0,6.0,15.0,False,False,False,True,21-30,33.9553097,-118.0407584,0.0,1%,,1%,89%,,,,1%,8%
483,Whittier,Remnant Christian School,Unrated,"7346 Painter Avenue, Whittier, CA, 90602",https://www.greatschools.org/california/whittier/12712-Remnant-Christian-School/,Private,7-11,8.0,Unknown,Private,,,,False,False,True,True,Unknown,33.97438090909091,-118.03254286363637,0.0,,,,,,,,,
484,Whittier,East Whittier Umc Preschool,Unrated,"10005 Cole Road, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/12772-East-Whittier-Umc-Preschool/,Private,PK-K,65.0,Unknown,Private,,,,True,False,False,False,Unknown,33.945565775510204,-118.00548704081632,0.0,,,,,,,,,
485,Whittier,Broadoaks School Of Whittier College,Unrated,"13514 Olive Drive, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/12883-Broadoaks-School-Of-Whittier-College/,Private,K-8,248.0,Unknown,Private,,,,False,True,True,False,Unknown,33.980202757135004,-118.0308103383108,0.0,,,,,,,,,
486,Whittier,Family Life Center Christian Academy,Unrated,"7435 Norwalk Boulevard, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/13347-Family-Life-Center-Christian-Academy/,Private,K-12,32.0,Unknown,Private,,,,False,True,True,True,Unknown,33.97844121600463,-118.07553537313332,0.0,,,,,,,,,
487,Whittier,Joyland Nursery School and Kindergarten,Unrated,"9122 Painter Avenue, Whittier, CA, 90602",https://www.greatschools.org/california/whittier/13562-Joyland-Nursery-School-And-Kindergarten/,Private,K,3.0,Unknown,Private,,,,True,False,False,False,Unknown,33.9845112,-118.0326689,0.0,,,,,,,,,
488,Whittier,Lad N Lassie Preschool,Unrated,"12620 Broadway Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/13563-Lad-N-Lassie-Preschool/,Private,PK,250.0,Unknown,Private,,,,True,False,False,False,Unknown,33.986257816326535,-118.04182687755102,0.0,,,,,,,,,
489,Whittier,Bumble Bee Christian Learning Center,Unrated,"16702 Sausalito Drive, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/13594-Bumble-Bee-Christian-Learning-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.94839105867283,-117.97403676644905,0.0,,,,,,,,,
490,Whittier,Carden Whittier Private School,Unrated,"11537 Grovedale Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/15572-Carden-Whittier-Private-School/,Private,PK-8,225.0,Unknown,Private,,,,True,True,True,False,Unknown,33.927325627629536,-117.98836264209048,0.0,,,,,,,,,
491,Whittier,Mulberry Tree Preschool,Unrated,"13841 Christine Drive, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/15731-Mulberry-Tree-Preschool/,Private,PK,96.0,Unknown,Private,,,,True,False,False,False,Unknown,33.96120415286109,-118.02663555611684,0.0,,,,,,,,,
492,Whittier,Shepherd Of The Hills Pre-School,Unrated,"15215 Janine Drive, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/15732-Shepherd-Of-The-Hills-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.95002258274631,-118.00487904076545,0.0,,,,,,,,,
493,Whittier,B'nai Ha Aliyah - Children Of Ascent Academy,Unrated,"7408 Gretna Avenue, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/15984-Bnai-Ha-Aliyah---Children-Of-Ascent-Academy/,Private,1-12,16.0,Unknown,Private,,,,False,True,True,True,Unknown,33.97535178396605,-118.06026694177858,0.0,,,,,,,,,
494,Whittier,Painter Avenue Christian,Unrated,"6745 South Washington Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/16114-Painter-Avenue-Christian/,Private,K-12,,Unknown,Private,,,,False,True,True,True,Unknown,,,,,,,,,,,,
495,Whittier,Solid Faith Christian School,Unrated,"5724 Esperanza Ave, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/16150-Solid-Faith-Christian-School/,Private,K-12,,Unknown,Private,,,,False,True,True,True,Unknown,33.99803764647002,-118.0688419766475,0.0,,,,,,,,,
496,Whittier,Walker Academy,Unrated,"14033 East Anola Street, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/16184-Walker-Academy/,Private,K-12,,Unknown,Private,,,,False,True,True,True,Unknown,,,,,,,,,,,,
497,Whittier,Calvary Chapel Christian School Of Whittier,Unrated,"12817 Hadley Street, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/17166-Calvary-Chapel-Christian-School-Of-Whittier/,Private,1-12,30.0,Unknown,Private,,,,False,True,True,True,Unknown,33.98280934596074,-118.03940634550784,0.0,,,,,,,,,
498,Whittier,Primanti Montessori School - Whittier,Unrated,"27912 Alaflora Drive Rancho Palos Verdes, CA 90275, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/17209-Primanti-Montessori-School---Whittier/,Private,K-8,97.0,Unknown,Private,,,,False,True,True,False,Unknown,,,,,,,,,,,,
499,Whittier,Victory Outreach Children's Learning Center,Unrated,"6726 Milton Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/17222-Victory-Outreach-Childrens-Learning-Center/,Private,K-5,34.0,Unknown,Private,,,,False,True,False,False,Unknown,33.980627064337966,-118.03958566177864,0.0,,,,,,,,,
500,Whittier,Salvation Army Pre-School,Unrated,"12000 Washington Boulevard, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/22775-Salvation-Army-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.9683189407302,-118.05596830048091,0.0,,,,,,,,,
501,Whittier,Salvation Army Sa-Santa Fe Spg,Unrated,"12000 Washington Boulevard, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/22776-Salvation-Army-Sa-Santa-Fe-Spg/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.9683189407302,-118.05596830048091,0.0,,,,,,,,,
502,Whittier,Kids & Blocks,Unrated,"5737 El Rancho Drive, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/23645-Kids--Blocks/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.992399,-118.05846028571428,0.0,,,,,,,,,
503,Whittier,Hope Lutheran Pre-School,Unrated,"10327 S Valley Home Ave, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/23646-Hope-Lutheran-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
504,Whittier,Santa Fe Kid Company,Unrated,"11304 Washington Boulevard, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/23647-Santa-Fe-Kid-Company/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,33.9696834,-118.0611376,0.0,,,,,,,,,
505,Whittier,Carmela Children's Center,Unrated,"11325 Carmenita Rd, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/23648-Carmela-Childrens-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.9282199,-118.04738833204912,0.0,,,,,,,,,
506,Whittier,St. Andrew Lutheran Pre-School,Unrated,"11345 Miller Rd, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/23649-St.-Andrew-Lutheran-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.92837371243877,-118.0187526342561,0.0,,,,,,,,,
507,Whittier,Whittier Village CHLDRN's Center,Unrated,"13222 Bailey St, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/23652-Whittier-Village-CHLDRNs-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.98079710204082,-118.03465548979592,0.0,,,,,,,,,
508,Whittier,Mulberry Tree Pre-School,Unrated,"13841 Christine Drive, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/23653-Mulberry-Tree-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.96120415286109,-118.02663555611684,0.0,,,,,,,,,
509,Whittier,E Whittier Presbyterian Pre-School,Unrated,"14061 2nd Street, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/23654-E-Whittier-Presbyterian-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.96163507692307,-118.02244165384614,0.0,,,,,,,,,
510,Whittier,YMCA School Age-Ceres,Unrated,"15740 Starbuck St, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/23655-YMCA-School-Age-Ceres/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.940913550000005,-117.99432856956405,0.0,,,,,,,,,
511,Whittier,Rio Hondo Pre-School Lab,Unrated,"3600 Workman Mill Road, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/23656-Rio-Hondo-Pre-School-Lab/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,34.0183853,-118.0338542,0.0,,,,,,,,,
512,Whittier,Charo Child Development Center,Unrated,"5777 Lockheed Avenue, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/23657-Charo-Child-Development-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.99587485,-118.06543829544256,0.0,,,,,,,,,
513,Whittier,Whittier Presbyterian Nursery School,Unrated,"6030 El Rancho Drive, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/23658-Whittier-Presbyterian-Nursery-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.98693004987263,-118.05672063530062,0.0,,,,,,,,,
514,Whittier,Ready Set Grow,Unrated,"6556 Bright Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/23660-Ready-Set-Grow/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.98214788888889,-118.03605743434343,0.0,,,,,,,,,
515,Whittier,Brethen Pre-School,Unrated,"8101 Vicki Dr, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/23662-Brethen-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.970953,-118.07564,0.0,,,,,,,,,
516,Whittier,College Avenue Da C,Unrated,"8221 College Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/23663-College-Avenue-Da-C/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.96404654,-118.02749378,0.0,,,,,,,,,
517,Whittier,E Whittier Christian Pre-School,Unrated,"9951 Mills Ave, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/23664-E-Whittier-Christian-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.94333815889634,-118.02671012874876,0.0,,,,,,,,,
518,Whittier,Children's Center,Unrated,"10005 South Cole Road, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/23841-Childrens-Center/,Private,K,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
519,Whittier,Whittier KinderCare,Unrated,"10704 Scott Avenue, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/24871-Whittier-KinderCare/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.936738451467775,-118.00072655066288,0.0,,,,,,,,,
520,Whittier,Whittier Area Community Day School,Unrated,"5777 Lockheed Avenue, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/25441-Whittier-Area-Community-Day-School/,Public district,6-8,11.0,8:1,Whittier City Elementary School District,12.0,1.0,9.0,False,False,True,False,<10,33.99587485,-118.06543829544256,0.0,,,,82%,,,9%,,9%
521,Whittier,Whittier Independent Study,Unrated,"5777 Lockheed Avenue, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/27028-Whittier-Independent-Study/,Public district,K-8,1.0,1:1,Whittier City Elementary School District,,,,False,True,True,False,<10,33.99587485,-118.06543829544256,0.0,,,,100%,,,,,
522,Whittier,El Camino High (Continuation) School,Unrated,"14625 Keese Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/2719-El-Camino-High-Continuation-School/,Public district,9-12,247.0,11:1,Norwalk-La Mirada Unified School District,10.0,1.0,1.0,False,False,False,True,10-15,33.92111075,-118.01943753483413,0.0,1%,2%,2%,86%,,1%,1%,2%,5%
523,Whittier,Brighter Beginnings in Child Care,Unrated,"14124 Busby Dr, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/27286-Brighter-Beginnings-In-Child-Care/,Private,PK-7,,Unknown,Private,,,,True,True,True,False,Unknown,,,,,,,,,,,,
524,Whittier,Faith Lutheran Church School,Unrated,"9920 Mills Avenue, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/27367-Faith-Lutheran-Church-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.94339965114138,-118.02614044758568,0.0,,,,,,,,,
525,Whittier,Carmela Head Start,Unrated,"11924 Leland Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/27412-Carmela-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.92344112244898,-118.04189802040815,0.0,,,,,,,,,
526,Whittier,West Whittier Head Start,Unrated,"6411 Norwalk Boulevard, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/27546-West-Whittier-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.9875074,-118.06844865946294,0.0,,,,,,,,,
527,Whittier,E Whittier Ymca Dcc,Unrated,"15740 Starbuck Street, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/27547-E-Whittier-Ymca-Dcc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.940913550000005,-117.99432856956405,0.0,,,,,,,,,
528,Whittier,Options State Pre-Sch-Laurel,Unrated,"9055 Laurel Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/28151-Options-State-Pre-Sch-Laurel/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.95485088895725,-118.0355526366844,0.0,,,,,,,,,
529,Whittier,Victory Outreach Children's Lc,Unrated,"6726 Milton Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/28290-Victory-Outreach-Childrens-Lc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.980627064337966,-118.03958566177864,0.0,,,,,,,,,
530,Whittier,Belaire Little People Pre-School,Unrated,"8104 Stoneridge Drive, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/28556-Belaire-Little-People-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
531,Whittier,Lesten Call,Unrated,"11544 Mina Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/29044-Lesten-Call/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.9482713,-118.0278587,0.0,,,,,,,,,
532,Whittier,Lowell Ymca School Age Cc Site,Unrated,"11537 Grovedale Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/29120-Lowell-Ymca-School-Age-Cc-Site/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.927325627629536,-117.98836264209048,0.0,,,,,,,,,
533,Whittier,Magnolia Head Start,Unrated,"11700 Pilgrim Way, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/29414-Magnolia-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.988174,-118.052339,0.0,,,,,,,,,
534,Whittier,Scott Head Start,Unrated,"7623 Gretna Avenue, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/29893-Scott-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.97412118040126,-118.06208720203551,0.0,,,,,,,,,
535,Whittier,Gonzalez Head Start,Unrated,"8903 La Puebla Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/29912-Gonzalez-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.95065724266605,-118.00777325233146,0.0,,,,,,,,,
536,Whittier,Moreno Head Start,Unrated,"12011 Louis Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/29931-Moreno-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
537,Whittier,Frontier High (Continuation) School,Unrated,"9401 Painter Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/3061-Frontier-High-Continuation-School/,Public district,9-12,520.0,15:1,Whittier Union High School District,17.0,2.0,10.0,False,False,False,True,10-15,33.9553097,-118.0407584,0.0,1%,1%,<1%,89%,<1%,,<1%,1%,8%
538,Whittier,Whittier Montessori School,Unrated,"14121 Coteau Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/31650-Whittier-Montessori-School/,Private,PK-K,34.0,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
539,Whittier,Keystone Montessori Preschool Whittier,Unrated,"7056 Washington Avenue, Whittier, CA, 90602",https://www.greatschools.org/california/whittier/31986-Keystone-Montessori-Preschool-Whittier/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.97793289363901,-118.03491834082016,0.0,,,,,,,,,
540,Whittier,SHEPHERD CENTER PRE SCHOOL,Unrated,"15215 Janine Drive, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/32486-SHEPHERD-CENTER-PRE-SCHOOL/,Private,PK-K,34.0,Unknown,Private,,,,True,False,False,False,Unknown,33.95002258274631,-118.00487904076545,0.0,,,,,,,,,
541,Whittier,Santa Fe Kids Company of California,Unrated,"11304 Washington Boulevard, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/33146-Santa-Fe-Kids-Company-Of-California/,Private,K,7.0,Unknown,Private,,,,True,False,False,False,Unknown,33.9696834,-118.0611376,0.0,,,,,,,,,
542,Whittier,St. Gregory The Great,Unrated,"13925 Telegraph Road, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/7928-St.-Gregory-The-Great/,Private,K-8,325.0,Unknown,Private,,,,False,True,True,False,Unknown,33.93250816669799,-118.03552116097512,0.0,,,,,,,,,
543,Whittier,St. Bruno Parish School,Unrated,"15700 Citrustree Road, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/7933-St.-Bruno-Parish-School/,Private,K-8,350.0,Unknown,Private,,,,False,True,True,False,Unknown,33.938234,-117.9968745,0.0,,,,,,,,,
544,Whittier,St. Mary Of The Assumption Elementary School,Unrated,"7218 Pickering Avenue, Whittier, CA, 90602",https://www.greatschools.org/california/whittier/8028-St.-Mary-Of-The-Assumption-Elementary-School/,Private,K-8,194.0,Unknown,Private,,,,False,True,True,False,Unknown,33.9768529967752,-118.04194925783636,0.0,,,,,,,,,
545,Whittier,Whittier Friends School,Unrated,"6726 Washington Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/8468-Whittier-Friends-School/,Private,PK-5,25.0,Unknown,Private,,,,True,True,False,False,Unknown,33.9806222885906,-118.03490030872484,0.0,,,,,,,,,
546,Whittier,Oralingua School North Whittier,Unrated,"7056 Washington Avenue, Whittier, CA, 90602",https://www.greatschools.org/california/whittier/8474-Oralingua-School-North-Whittier/,Private,PK-7,71.0,Unknown,Private,,,,True,True,True,False,Unknown,33.97793289363901,-118.03491834082016,0.0,,,,,,,,,
547,Whittier,Faith Lutheran Church & School,Unrated,"9920 Mills Avenue, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/8652-Faith-Lutheran-Church--School/,Private,PK-1,33.0,Unknown,Private,,,,True,True,False,False,Unknown,33.94339965114138,-118.02614044758568,0.0,,,,,,,,,
548,Whittier,Trinity Lutheran School,Unrated,"11716 Floral Drive, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/8653-Trinity-Lutheran-School/,Private,K-8,31.0,Unknown,Private,,,,False,True,True,False,Unknown,33.991705,-118.051503,0.0,,,,,,,,,
549,Whittier,Brethren Christian Schools Pk-8,Unrated,"8101 Vicki Dr, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/8712-Brethren-Christian-Schools-Pk-8/,Private,K-8,,Unknown,Private,,,,False,True,True,False,Unknown,33.970953,-118.07564,0.0,,,,,,,,,
550,Whittier,Hadley,Unrated,"11703 Hadley Street, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/8770-Hadley/,Private,PK-1,41.0,Unknown,Private,,,,True,True,False,False,Unknown,33.982837571428576,-118.05224142857142,0.0,,,,,,,,,
551,Whittier,Primanti Montessori School,Unrated,"10947 Valley Home Avenue, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/8858-Primanti-Montessori-School/,Private,PK-8,217.0,Unknown,Private,,,,True,True,True,False,Unknown,33.93356710218434,-117.976623,0.0,,,,,,,,,
552,Whittier,Whittier Adventist Elm School,Unrated,"8841 Calmada Avenue, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/9069-Whittier-Adventist-Elm-School/,Private,1-8,16.0,Unknown,Private,,,,False,True,True,False,Unknown,33.956041323869435,-118.0222279283972,0.0,,,,,,,,,
553,Whittier,Whittier Christian Schools-Newlin,Unrated,"6548 Newlin Avenue, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/9158-Whittier-Christian-Schools-Newlin/,Private,K-8,197.0,Unknown,Private,,,,False,True,True,False,Unknown,33.98222106373024,-118.04075375956111,0.0,,,,,,,,,
554,Whittier,Plymouth Christian School,Unrated,"12058 Beverly Boulevard, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/9211-Plymouth-Christian-School/,Private,PK-6,224.0,Unknown,Private,,,,True,True,True,False,Unknown,33.98874838331883,-118.04881791177394,0.0,,,,,,,,,
555,Whittier,Childrens Academy,Unrated,"12230 Loma Dr, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/9375-Childrens-Academy/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
556,Whittier,Palm View Christian School,Unrated,"7106 Sorensen Ave, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/9837-Palm-View-Christian-School/,Private,PK-8,,Unknown,Private,,,,True,True,True,False,Unknown,33.976843,-118.053952,0.0,,,,,,,,,
557,Whittier,Wonder World Pre-School Ii,Unrated,"4701 Bermuda View Drive, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/27574-Wonder-World-Pre-School-Ii/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
558,LosAlamitos,Los Alamitos High School,10,"10319 Los Alamitos Blvd, Los Alamitos, CA 90720",https://www.greatschools.org/california/los-alamitos/3849-Los-Alamitos-High-School/,Public district,9-12,3137.0,26:1,Los Alamitos Unified School District,82.0,57.0,52.0,False,False,False,True,21-30,33.81219383853236,-118.07199567916236,0.0,12%,3%,4%,26%,<1%,1%,6%,,49%
559,LosAlamitos,Rossmoor Elementary School,10,"3272 Shakespeare Drive, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/3853-Rossmoor-Elementary-School/,Public district,K-5,629.0,23:1,Los Alamitos Unified School District,81.0,83.0,77.0,False,True,False,False,21-30,33.792976,-118.0763986,0.0,12%,2%,2%,27%,,<1%,11%,,47%
560,LosAlamitos,Francis Hopkinson Elementary School,9,"12521 Kensington Rd, Rossmoor, CA 90720",https://www.greatschools.org/california/los-alamitos/3845-Francis-Hopkinson-Elementary-School/,Public district,K-5,686.0,25:1,Los Alamitos Unified School District,87.0,86.0,58.0,False,True,False,False,21-30,33.780993249999995,-118.08839129969796,0.0,10%,1%,1%,25%,,,8%,1%,54%
561,LosAlamitos,Richard Henry Lee Elementary School,9,"11481 Foster Road, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/3847-Richard-Henry-Lee-Elementary-School/,Public district,K-5,648.0,18:1,Los Alamitos Unified School District,88.0,84.0,77.0,False,True,False,False,16-20,33.79672265,-118.0817713,0.0,10%,2%,4%,35%,<1%,1%,11%,,38%
562,LosAlamitos,Oak Middle School,9,"10821 Oak Street, Los Alamitos, CA, 90720",https://www.greatschools.org/california/los-alamitos/3852-Oak-Middle-School/,Public district,6-8,1187.0,27:1,Los Alamitos Unified School District,80.0,61.0,59.0,False,False,True,False,21-30,33.806952538337086,-118.07583081833324,0.0,12%,3%,3%,25%,<1%,<1%,8%,,49%
